TWT,greedy twt,TT,greedy TT,tardy jobs,greed tardy jobs,Total weighted earliness,Total weighted earliness greedy,number of early jobs,number of early jobs greedy,total earliness,total earliness greedy
12914,17239,1433,1971,35,38,1755,1363,15,12,214,177
12865,15399,1288,1578,36,34,2051,1937,14,16,231,219
14631,19990,1635,2087,34,36,1802,1514,16,14,226,190
19984,25246,1953,2415,38,41,1296,1084,12,9,138,112
17608,22704,1681,2235,33,39,1922,1750,17,11,226,205
19381,25362,2324,2854,36,42,1397,993,14,8,182,145
17571,19719,2563,2874,43,44,543,596,7,6,70,72
22004,23224,3016,3230,44,42,499,454,6,8,66,64
12603,20464,2006,3098,41,43,512,316,9,7,65,46
14385,20210,2071,2927,38,42,643,315,12,8,95,54
19705,25760,2843,3675,43,47,670,56,7,3,77,9
19282,23344,2683,3287,39,42,961,910,11,8,118,114
18996,23151,2702,3223,40,43,592,526,10,7,76,69
18353,22166,2528,2969,38,43,922,703,12,7,117,86
20133,24381,2874,3513,43,44,528,468,7,6,90,82
19787,26302,2865,3749,42,44,752,351,8,6,103,56
39090,42990,3941,4453,44,44,418,698,6,6,56,87
33713,41487,3755,4430,42,45,676,489,8,5,85,67
32397,36350,3312,3527,42,41,496,944,8,9,58,114
27595,36805,3298,3816,38,40,1014,710,12,10,124,92
37548,46174,3759,4405,41,42,905,631,9,8,99,82
25431,32943,3176,3911,44,43,557,484,6,7,58,74
27342,33458,3092,3754,40,39,697,931,10,11,109,128
30673,38494,3650,4399,46,44,409,512,4,6,33,59
39352,47667,4313,4854,45,48,333,106,5,2,62,19
28634,36985,3111,3885,43,45,1161,839,7,5,122,96
16025,21353,2136,2860,33,36,2018,1215,17,14,305,198
17093,25344,2176,3405,35,42,1753,761,15,8,251,145
21823,26594,2982,3555,36,40,1246,1030,14,10,193,172
18748,23071,2812,3275,38,41,1920,814,12,9,275,128
12126,14500,1707,2055,34,34,1829,1782,16,16,263,263
14648,18135,2048,2524,37,40,1184,835,13,10,177,122
12547,16367,1871,2434,32,37,2283,1866,18,13,330,274
14031,20107,1969,2759,34,39,1680,1341,16,11,244,204
15603,21363,2229,3032,35,40,1644,1115,15,10,215,141
17719,22471,2562,3229,36,40,1408,889,14,10,221,122
28974,35985,3328,4023,38,44,896,441,12,6,143,82
21885,31511,2565,3395,38,42,1299,599,12,8,171,106
25533,29962,2677,3132,38,39,1264,1037,12,11,200,145
30921,43434,3472,4588,42,44,1683,713,8,6,163,90
26656,31129,2478,2907,40,39,1414,1298,10,11,204,182
33751,42395,3553,4437,40,42,1392,794,10,8,186,106
28400,34106,2940,3561,39,41,1048,1146,11,9,120,125
27394,33221,2861,3434,42,43,1110,747,8,7,139,92
29451,37159,3046,3826,42,44,1198,592,8,6,137,73
35101,41812,3825,4367,41,44,1048,443,9,6,101,60
35974,38744,4723,5227,59,60,1002,946,16,15,171,157
29884,37523,3898,4950,58,62,1188,717,17,13,173,103
26805,30896,3777,4388,60,62,1215,1275,15,13,156,163
30649,35827,4476,5208,65,64,702,673,10,11,134,127
30477,38076,4119,5161,61,62,1042,984,14,13,143,139
36720,42861,4592,5444,60,61,1075,1036,15,14,160,155
30450,37832,4246,5263,59,62,1144,854,16,13,179,133
30974,34567,4470,5048,66,67,842,738,9,8,119,102
35466,45482,4793,6101,62,64,1112,815,13,11,145,119
31179,39630,4415,5625,65,66,598,618,10,9,104,103
56332,68800,5854,7042,64,64,1131,941,11,11,144,115
63405,68155,6308,6683,64,62,1123,1038,11,13,116,112
55592,63016,6192,6692,69,68,593,655,6,7,91,98
48931,53578,5297,5845,65,65,934,856,10,10,120,113
50629,58037,5229,6093,60,65,800,725,15,10,102,88
58035,68697,5914,6830,63,65,967,927,12,10,128,119
59963,67360,6415,7267,65,68,632,524,10,7,68,60
58469,67353,6484,7565,60,61,1473,1177,15,14,175,138
49297,58702,4842,5667,61,60,1374,1128,14,15,191,148
49985,58608,5449,6243,64,64,1309,1241,11,11,149,141
27078,34905,3797,4813,55,57,2193,1558,20,18,318,219
33975,39109,4722,5454,61,62,1379,1384,14,13,215,223
29465,33618,4156,4717,56,60,1598,1477,19,15,257,234
30202,39910,4380,5753,55,61,2082,1620,20,14,341,282
34680,40620,4695,5441,65,64,1111,997,10,11,168,160
29172,34780,3937,4672,57,59,1770,1827,18,16,284,275
38050,45032,4940,5869,59,66,2047,1448,16,9,288,215
26048,29930,3625,4258,54,58,1937,1730,21,17,321,266
29048,34632,4285,5217,63,62,1129,1192,12,13,152,158
31672,36503,4457,5189,58,61,2086,1948,17,14,279,254
54463,61290,6078,6887,60,62,2427,1570,15,13,284,218
56469,68385,6047,7167,64,64,2067,1129,11,11,212,146
43435,53870,4780,5878,56,60,1792,1646,19,15,229,194
56997,63123,6011,6508,61,64,1656,1506,14,11,216,202
49459,59180,5145,6168,62,62,1975,1597,13,13,275,212
58587,62648,6045,6360,61,61,2316,1948,14,14,267,228
48580,55984,5391,6188,57,65,2116,1347,18,10,275,191
53343,58330,5178,5598,60,60,1693,1400,15,15,268,224
47308,58434,5404,6540,64,63,2033,1828,11,12,220,215
49540,60802,5508,6657,60,66,2107,1077,15,9,267,155
54844,59203,7696,8301,69,66,442,470,6,9,83,91
51163,57507,7349,8289,68,68,634,633,7,7,86,79
45924,56201,6751,8223,61,64,1047,638,14,11,136,88
38454,41673,5784,6263,67,67,458,492,8,8,56,63
45867,55099,6318,7365,61,62,1017,948,14,13,165,150
39058,46330,6283,7384,66,66,934,789,9,9,139,123
57684,67929,7920,9403,67,69,596,378,8,6,86,57
43492,52108,6500,7654,63,65,722,443,12,10,108,67
48347,60657,6525,8284,59,65,1192,576,16,10,173,78
53538,57768,7670,8532,67,67,589,589,8,8,89,89
79628,90769,8017,8896,64,63,1189,1249,11,12,153,165
77399,91978,8585,10178,66,68,743,680,9,7,84,81
77952,91792,8293,9875,70,68,829,654,5,7,83,68
82759,86858,9053,9360,64,66,1105,1046,11,9,126,119
99816,113497,10386,11676,70,69,429,465,5,6,52,56
82711,88407,8086,8686,68,67,870,840,7,8,83,83
76439,85641,8110,9452,64,65,842,807,11,10,107,107
101386,116215,10270,11747,67,67,852,821,8,8,90,93
78424,91274,8024,9304,66,65,1006,986,9,10,121,117
76553,95484,8075,9990,66,69,775,748,9,6,108,106
46324,54146,6204,7279,61,61,1697,1482,14,14,242,220
43136,50545,6322,7293,59,60,1753,1741,16,15,220,214
43113,46479,6721,7245,61,61,1483,1495,14,14,208,210
38106,44391,5710,6661,64,64,1872,1410,11,11,270,212
49410,57424,7073,8071,61,64,962,864,14,11,139,128
35822,45310,5349,6696,58,61,1895,1680,17,14,243,212
34094,46141,4805,6600,61,63,1463,1177,14,12,179,144
52411,58540,7228,8122,65,65,1083,816,10,10,181,123
46588,55447,6530,7923,62,66,1135,857,13,9,175,125
47709,51478,6504,6971,62,62,1905,1893,13,13,257,254
84202,98950,8229,9818,61,65,1564,1348,14,10,199,168
72168,77552,8190,8798,60,63,2501,2084,15,12,253,219
78760,88482,8679,9912,66,67,1368,734,9,8,184,110
89316,98632,8871,9825,67,67,1328,1300,8,8,158,148
69407,76023,7280,7873,62,63,2116,2097,13,12,225,222
67361,81123,7078,8568,63,64,2004,1895,12,11,234,225
86026,95989,8397,9243,64,63,1294,1473,11,12,174,194
78678,94506,8308,9917,64,65,1347,1093,11,10,150,124
66339,81575,7316,8723,63,66,1645,1493,12,9,191,170
70016,78052,7875,8745,61,61,1715,1794,14,14,207,214
29704,35531,4269,5109,65,65,1077,1095,10,10,144,153
34858,42036,4785,5791,60,63,1174,773,15,12,154,118
35716,43588,4976,6071,66,68,665,648,9,7,88,84
35707,40672,5127,5771,66,67,693,641,9,8,107,96
25955,30151,3944,4556,65,63,790,728,10,12,112,104
29246,37264,4164,5207,65,65,777,429,10,10,107,64
34249,38004,4576,5086,69,70,339,255,6,5,52,42
30569,36420,4640,5522,66,67,625,533,9,8,95,85
29287,36910,4035,5111,62,63,874,786,13,12,151,140
26946,33467,3661,4631,61,64,1165,915,14,11,165,134
67448,80274,6697,7857,70,69,463,450,5,6,51,65
53159,61746,5520,6470,67,67,912,879,8,8,104,100
65103,74578,6319,7157,67,68,1019,759,8,7,126,89
57880,63878,6487,7106,65,66,993,942,10,9,114,109
54386,58254,5772,6161,64,65,820,914,11,10,83,92
56961,69545,5995,7296,64,66,1223,741,11,9,135,89
45253,51058,5565,6203,65,66,795,556,10,9,113,81
45559,57222,4913,6075,60,63,1286,1050,15,12,152,149
56501,63578,6069,6893,66,67,566,476,9,8,76,70
67445,78012,6911,7820,65,68,949,276,10,7,114,45
32688,37418,4411,4996,59,59,1625,1442,16,16,207,185
22348,27666,3209,3971,61,62,1011,998,14,13,148,154
33438,40773,4439,5406,59,62,1763,1033,16,13,242,150
29111,37570,4160,5465,65,65,1135,1107,10,10,141,137
30123,37165,4092,5021,61,62,1363,1097,14,13,214,170
28711,32760,4204,4810,60,59,1607,1577,15,16,221,216
23053,30227,3320,4345,54,57,2123,1908,21,18,320,293
33968,40603,4453,5466,65,63,1314,1335,10,12,191,195
31404,37774,4364,5278,60,60,1411,927,15,15,193,139
22556,27221,3362,4065,60,62,1339,1161,15,13,219,193
49692,59580,5191,6232,65,64,1043,972,10,11,141,137
50680,56940,5302,5838,58,58,1809,1533,17,17,238,190
44466,51739,4908,5805,62,66,1205,1067,13,9,190,153
42749,49547,4730,5503,63,62,1714,1562,12,13,227,208
38544,45093,4350,5116,60,61,2164,1982,15,14,310,297
46198,50123,4883,5391,65,66,1276,987,10,9,133,109
47701,56721,4885,5865,59,61,3331,2987,16,14,346,312
51398,58316,4891,5630,60,62,2183,1913,15,13,279,233
50833,61841,5370,6631,63,64,1360,1037,12,11,155,125
39363,43828,4298,4810,57,58,2635,2629,18,17,287,288
45843,46688,6722,6861,67,67,756,756,8,8,83,83
45276,57695,6262,7965,64,67,1026,849,11,8,130,105
49409,53590,7121,7570,68,69,361,250,7,6,70,48
50989,66351,7094,9149,68,70,493,335,7,5,64,53
48130,58512,6992,8616,67,69,469,171,8,6,81,36
54121,64041,7622,8907,67,69,420,360,8,6,68,67
47402,59942,6301,7890,63,64,722,726,12,11,91,94
51679,58157,7003,7918,65,65,724,724,10,10,120,120
42944,50678,6502,7640,61,63,808,626,14,12,121,90
